Game ID,Season,Week,Date,Time,Away Team,Home Team,Location,Away QB,Home QB,Away QB ID,Home QB ID,Away Team Weekly Rest,Home Team Weekly Rest,Weekly Away Rest Advantage,Weekly Home Rest Advantage,Away Cumulative Rest Advantage,Home Cumulative Rest Advantage,Actual Stadium,Back to Back Away Games,Away Team Current Week Cumulative Rest Advantage,Home Team Current Week Cumulative Rest Advantage,Away Team Division,Away Stadium,Away Stadium Latitude,Away Stadium Longitude,Away Stadium TimeZone,Home Team Division,Home Stadium,Home Stadium Latitude,Home Stadium Longitude,Home Stadium TimeZone,Away Team Previous Opponent,Home Team Previous Opponent,Away Team Previous Location,Home Team Previous Location,Away Team Next Opponent,Home Team Next Opponent,Away Team Next Location,Home Team Next Location,Actual Stadium Latitude,Actual Stadium Longitude,Actual Stadium TimeZone,Away Travel Distance,Home Travel Distance,Away Travel Advantage,Home Travel Advantage,Away Timezone Change,Home Timezone Change,Away Previous Game Actual Stadium TimeZone,Home Previous Game Actual Stadium TimeZone,Away Weekly Timezone Difference,Home Weekly Timezone Difference,Adjusted Away Timezone Change,Adjusted Home Timezone Change,Away Timezone Advantage,Home Timezone Advantage,Away Team Massey-Peabody Preseason Rank,Home Team Massey-Peabody Preseason Rank,Away Team Generic Sports Fan Preseason Rank,Home Team Generic Sports Fan Preseason Rank,Massey-Peabody Preseason Winner,Massey-Peabody Preseason Difference,Generic Sports Fan Preseason Winner,Generic Sports Fan Preseason Difference,Away Team MP + GSF Average Preseason Rank,Home Team MP + GSF Average Preseason Rank,MP + GSF Average Preseason Winner,MP + GSF Average Preseason Difference,Away Team Adjusted Massey-Peabody Preseason Rank,Home Team Adjusted Massey-Peabody Preseason Rank,Away Team Adjusted Generic Sports Fan Preseason Rank,Home Team Adjusted Generic Sports Fan Preseason Rank,Adjusted Massey-Peabody Preseason Winner,Adjusted Massey-Peabody Preseason Difference,Adjusted Generic Sports Fan Preseason Winner,Adjusted Generic Sports Fan Preseason Difference,Away Team Adjusted MP + GSF Average Preseason Rank,Home Team Adjusted MP + GSF Average Preseason Rank,Adjusted MP + GSF Average Preseason Winner,Adjusted MP + GSF Average Preseason Difference,Away Team Massey-Peabody Current Rank,Home Team Massey-Peabody Current Rank,Away Team Generic Sports Fan Current Rank,Home Team Generic Sports Fan Current Rank,Massey-Peabody Current Winner,Massey-Peabody Current Difference,Generic Sports Fan Current Winner,Generic Sports Fan Current Difference,Away Team MP + GSF Average Current Rank,Home Team MP + GSF Average Current Rank,MP + GSF Average Current Winner,MP + GSF Average Current Difference,Away Team Adjusted Massey-Peabody Current Rank,Home Team Adjusted Massey-Peabody Current Rank,Away Team Adjusted Generic Sports Fan Current Rank,Home Team Adjusted Generic Sports Fan Current Rank,Adjusted Massey-Peabody Current Winner,Adjusted Massey-Peabody Current Difference,Adjusted Generic Sports Fan Current Winner,Adjusted Generic Sports Fan Current Difference,Away Team Adjusted MP + GSF Average Current Rank,Home Team Adjusted MP + GSF Average Current Rank,Adjusted MP + GSF Average Current Winner,Adjusted MP + GSF Average Current Difference,Massey-Peabody Bayesian Same Winner Across All Metrics,Generic Sports Fan Bayesian Same Adjusted Winner,Massey-Peabody Bayesian Same Current and Preseason Adjusted Winner,Generic Sports Fan Bayesian Current and Preseason Adjusted Winner,Massey-Peabody Bayesian Same Current and Adjusted Current Winner,Generic Sports Fan Bayesian Same Current and Adjusted Current Winner,Thursday Night Game,Masey-Peabody Home Team Winner?,Generic Sports Fan Home Team Winner?,Divisional Matchup?,Home Team 3 games in 10 days,Away Team 3 games in 10 days,Home Team 4 games in 17 days,Away Team 4 games in 17 days,Away Team Short Rest,Home Team Sportsbook Moneyline,Away Team Sportsbook Moneyline,Sportsbook Favorite,Sportsbook Underdog,Home Team Sportsbook Spread,Away Team Sportsbook Spread,Massey-Peabody Home Team Moneyline,Massey-Peabody Away Team Moneyline,Generic Sports Fan Home Team Moneyline,Generic Sports Fan Away Team Moneyline,Massey-Peabody Home Team Spread,Massey-Peabody Away Team Spread,Generic Sports Fan Home Team Spread,Generic Sports Fan Away Team Spread,Away Team Sportsbook Implied Odds to Win,Home Team Sportsbook Implied Odds to Win,Away Team Massey-Peabody Implied Odds to Win,Home Team Massey-Peabody Implied Odds to Win,Away Team Generic Sports Fan Implied Odds to Win,Home Team Generic Sports Fan Implied Odds to Win,Away Team Sportsbook Fair Odds,Home Team Sportsbook Fair Odds,Away Team Massey-Peabody Fair Odds,Home Team Massey-Peabody Fair Odds,Away Team Generic Sports Fan Fair Odds,Home Team Generic Sports Fan Fair Odds,Away Team Fair Odds,Home Team Fair Odds,Away Team Expected Win Advantage,Home Team Expected Win Advantage,Away Team Cumulative Win Percentage,Home Team Cumulative Win Percentage,Favorite,Underdog,Away Team Thanksgiving Favorite,Home Team Thanksgiving Favorite,Away Team Thanksgiving Underdog,Home Team Thanksgiving Underdog,Away Team Christmas Favorite,Home Team Christmas Favorite,Away Team Christmas Underdog,Home Team Christmas Underdog,Away Team Pre Thanksgiving,Home Team Pre Thanksgiving,Divisional Matchup Boolean,Away Team Star Rating,Home Team Star Rating,Away Team Public Pick %,Home Team Public Pick %
2025_16_NE_BAL,2025,17,2025-12-21,20:20,New England Patriots,Baltimore Ravens,Home,Drake Maye,Lamar Jackson,00-0039851,00-0034796,7,7,0,0,2,6,M&T Bank Stadium,False,-4,4,AFC East,Gillette Stadium,42.0628,-71.2687,America/New_York,AFC North,M&T Bank Stadium,39.2789,-76.6228,America/New_York,Buffalo Bills,Cincinnati Bengals,Gillette Stadium,Paycor Stadium,New York Jets,Green Bay Packers,MetLife Stadium,Lambeau Field,39.2789,-76.6228,America/New_York,340,0,-340,340,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,-1.995,6.69,-1.995,6.69,Baltimore Ravens,8.685,Baltimore Ravens,8.685,-1.995,6.69,Baltimore Ravens,8.685,-1.6640000000000001,3.4015000000000004,-1.6640000000000001,3.4015000000000004,Baltimore Ravens,5.0655,Baltimore Ravens,5.0655,-1.6640000000000001,3.4015000000000004,Baltimore Ravens,5.0655,0.97,4.35,4.652,3.202,Baltimore Ravens,3.38,New England Patriots,1.4500000000000002,2.811,3.776,Baltimore Ravens,0.9649999999999999,0.764,1.9364999999999997,4.446,0.7885,Baltimore Ravens,1.1724999999999997,New England Patriots,3.6574999999999998,2.605,1.3624999999999998,New England Patriots,1.2425000000000002,Same,Different,Same,Different,Same,Same,False,Home Team,Away Team,0,No,No,No,No,No,-185.0,154.0,Baltimore Ravens,New England Patriots,3.5,-3.5,-122,101,156,-191,-1.1724999999999997,1.1724999999999997,3.6574999999999998,-3.6574999999999998,0.3937,0.6491,0.4975,0.5495,0.6564,0.3906,0.3775,0.6225,0.4752,0.5248,0.6269,0.3731,0.3775,0.6225,-0.1225,0.1225,0.3699,0.05005,Baltimore Ravens,New England Patriots,0,0,0,0,0,0,0,0,0,0,0,5.0,2.5,0.002,0.002
2025_16_SF_IND,2025,17,2025-12-22,20:15,San Francisco 49ers,Indianapolis Colts,Home,Brock Purdy,Philip Rivers,00-0037834,00-0022942,8,8,0,0,11,4,Lucas Oil Stadium,False,7,-7,NFC West,Levi's Stadium,37.4031,-121.9702,America/Los_Angeles,AFC South,Lucas Oil Stadium,39.7601,-86.1638,America/Indiana/Indianapolis,Tennessee Titans,Seattle Seahawks,Levi's Stadium,Lumen Field,Chicago Bears,Jacksonville Jaguars,Levi's Stadium,Lucas Oil Stadium,39.7601,-86.1638,America/Indiana/Indianapolis,1927,0,-1927,1927,-3.0,0.0,America/Los_Angeles,America/Los_Angeles,-3.0,-3.0,-3.0,0.0,-3.0,0,3.325,-2.265,3.325,-2.265,San Francisco 49ers,5.59,San Francisco 49ers,5.59,3.325,-2.265,San Francisco 49ers,5.59,2.9615,-1.387,2.9615,-1.387,San Francisco 49ers,4.3485,San Francisco 49ers,4.3485,2.9615,-1.387,San Francisco 49ers,4.3485,3.99,0.76,2.651,-0.285,San Francisco 49ers,3.2300000000000004,San Francisco 49ers,2.936,3.3205,0.23750000000000002,San Francisco 49ers,3.083,4.716,0.5755,3.377,-0.4694999999999999,San Francisco 49ers,4.1405,San Francisco 49ers,3.8465,4.0465,0.05300000000000005,San Francisco 49ers,3.9935,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,185.0,-225.0,San Francisco 49ers,Indianapolis Colts,-4.5,4.5,171,-211,171,-211,4.1405,-4.1405,3.8465,-3.8465,0.6923,0.3509,0.6785,0.369,0.6785,0.369,0.6636,0.3364,0.6477,0.3523,0.6477,0.3523,0.6636,0.3364,0.1636,-0.1636,0.0363,-0.2359,San Francisco 49ers,Indianapolis Colts,0,0,0,0,0,0,0,0,0,0,0,2.5,1.0,0.037000000000000005,0.002
2025_17_DAL_WAS,2025,18,2025-12-25,13:00,Dallas Cowboys,Washington Commanders,Home,Dak Prescott,Josh Johnson,00-0033077,00-0026300,4,5,-1,1,2,-16,FedExField,False,18,-18,NFC East,AT&T Stadium,32.7369,-97.0826,America/Chicago,NFC East,FedExField,38.9077,-76.8645,America/New_York,Los Angeles Chargers,Philadelphia Eagles,AT&T Stadium,FedExField,New York Giants,Philadelphia Eagles,MetLife Stadium,Lincoln Financial Field,38.9077,-76.8645,America/New_York,1206,0,-1206,1206,-1.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-1.0,0.0,-1.0,0,-0.615,1.45,-0.615,1.45,Washington Commanders,2.065,Washington Commanders,2.065,-0.615,1.45,Washington Commanders,2.065,-2.6654999999999998,2.6780000000000004,-2.6654999999999998,2.6780000000000004,Washington Commanders,5.343500000000001,Washington Commanders,5.343500000000001,-2.6654999999999998,2.6780000000000004,Washington Commanders,5.343500000000001,-0.41,-2.85,-3.355,-3.481,Dallas Cowboys,2.44,Dallas Cowboys,0.1259999999999999,-1.8825,-3.1654999999999998,Dallas Cowboys,1.2829999999999997,1.4905,-3.622,-1.4545,-4.253,Dallas Cowboys,5.1125,Dallas Cowboys,2.7985,0.018000000000000016,-3.9375,Dallas Cowboys,3.9555,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,1,No,No,No,No,Yes,380.0,-500.0,Dallas Cowboys,Washington Commanders,-8.5,8.5,188,-234,135,-164,5.1125,-5.1125,2.7985,-2.7985,0.8333,0.2083,0.7006,0.3472,0.6212,0.4255,0.8,0.2,0.6686,0.3314,0.5935,0.4065,0.8,0.2,0.3,-0.3,0.0996,-0.1164,Dallas Cowboys,Washington Commanders,0,0,0,0,1,0,0,1,0,0,1,2.0,0.0,0.183,0.003
2025_17_DET_MIN,2025,18,2025-12-25,16:30,Detroit Lions,Minnesota Vikings,Home,Jared Goff,Max Brosmer,00-0033106,00-0040494,4,4,0,0,10,-6,U.S. Bank Stadium,False,16,-16,NFC North,Ford Field,42.3395,-83.045,America/Detroit,NFC North,U.S. Bank Stadium,44.9738,-93.2575,America/Chicago,Pittsburgh Steelers,New York Giants,Ford Field,MetLife Stadium,Chicago Bears,Green Bay Packers,Soldier Field,U.S. Bank Stadium,44.9738,-93.2575,America/Chicago,541,0,-541,541,1.0,0.0,America/Detroit,America/New_York,1.0,1.0,1.0,0.0,1.0,0,4.305,0.27,4.305,0.27,Detroit Lions,4.035,Detroit Lions,4.035,4.305,0.27,Detroit Lions,4.035,2.2129999999999996,3.0140000000000002,2.2129999999999996,3.0140000000000002,Minnesota Vikings,0.8010000000000006,Minnesota Vikings,0.8010000000000006,2.2129999999999996,3.0140000000000002,Minnesota Vikings,0.8010000000000006,3.74,-0.1,3.636,1.213,Detroit Lions,3.8400000000000003,Detroit Lions,2.423,3.688,0.5565,Detroit Lions,3.1315,4.232,-0.10599999999999998,4.127999999999999,1.207,Detroit Lions,4.338,Detroit Lions,2.9209999999999994,4.18,0.5505,Detroit Lions,3.6294999999999997,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,1,No,No,No,No,No,285.0,-360.0,Detroit Lions,Minnesota Vikings,-7.0,7.0,181,-224,135,-164,4.338,-4.338,2.9209999999999994,-2.9209999999999994,0.7826,0.2597,0.6914,0.3559,0.6212,0.4255,0.7508,0.2492,0.6602,0.3398,0.5935,0.4065,0.7508,0.2492,0.2508,-0.2508,-0.1164,0.3316,Detroit Lions,Minnesota Vikings,0,0,0,0,1,0,0,1,0,0,1,0.0,4.5,0.031,0.0
2025_17_DEN_KC,2025,18,2025-12-25,20:15,Denver Broncos,Kansas City Chiefs,Home,Bo Nix,Chris Oladokun,00-0039732,00-0037324,4,4,0,0,-7,-1,GEHA Field at Arrowhead Stadium,False,-6,6,AFC West,Empower Field at Mile High,39.7648,-105.0076,America/Denver,AFC West,GEHA Field at Arrowhead Stadium,39.0489,-94.4839,America/Chicago,Jacksonville Jaguars,Tennessee Titans,Empower Field at Mile High,Nissan Stadium,Los Angeles Chargers,Las Vegas Raiders,Empower Field at Mile High,Allegiant Stadium,39.0489,-94.4839,America/Chicago,563,0,-563,563,-1.0,0.0,America/Denver,America/Chicago,-1.0,0.0,-1.0,0.0,-1.0,0,2.05,4.395,2.05,4.395,Kansas City Chiefs,2.3449999999999998,Kansas City Chiefs,2.3449999999999998,2.05,4.395,Kansas City Chiefs,2.3449999999999998,3.1624999999999996,4.64,3.1624999999999996,4.64,Kansas City Chiefs,1.4775,Kansas City Chiefs,1.4775,3.1624999999999996,4.64,Kansas City Chiefs,1.4775,3.43,-0.19,1.693,-4.726,Denver Broncos,3.62,Denver Broncos,6.4190000000000005,2.5615,-2.458,Denver Broncos,5.019500000000001,2.7925000000000004,1.4300000000000002,1.0555,-3.106,Denver Broncos,1.3625000000000003,Denver Broncos,4.1615,1.9240000000000004,-0.8379999999999999,Denver Broncos,2.7620000000000005,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,1,No,No,No,No,No,700.0,-1100.0,Denver Broncos,Kansas City Chiefs,-13.5,13.5,105,-128,171,-211,1.3625000000000003,-1.3625000000000003,4.1615,-4.1615,0.9167,0.125,0.5614,0.4878,0.6785,0.369,0.88,0.12,0.5351,0.4649,0.6477,0.3523,0.88,0.12,0.38,-0.38,0.404,0.1636,Denver Broncos,Kansas City Chiefs,0,0,0,0,1,0,0,1,0,0,1,5.0,2.5,0.052000000000000005,0.003
2025_17_HOU_LAC,2025,19,2025-12-27,16:30,Houston Texans,Los Angeles Chargers,Home,C.J. Stroud,Justin Herbert,00-0039163,00-0036355,6,6,0,0,-2,8,SoFi Stadium,False,-10,10,AFC South,NRG Stadium,29.6847,-95.4093,America/Chicago,AFC West,SoFi Stadium,33.9535,-118.3395,America/Los_Angeles,Las Vegas Raiders,Dallas Cowboys,NRG Stadium,AT&T Stadium,Indianapolis Colts,Denver Broncos,NRG Stadium,Empower Field at Mile High,33.9535,-118.3395,America/Los_Angeles,1374,0,-1374,1374,2.0,0.0,America/Chicago,America/Chicago,2.0,2.0,2.0,0.0,2.0,0,0.035,0.935,0.035,0.935,Los Angeles Chargers,0.9,Los Angeles Chargers,0.9,0.035,0.935,Los Angeles Chargers,0.9,0.41900000000000004,-0.625,0.41900000000000004,-0.625,Houston Texans,1.044,Houston Texans,1.044,0.41900000000000004,-0.625,Houston Texans,1.044,2.43,0.79,4.937,0.606,Houston Texans,1.6400000000000001,Houston Texans,4.331,3.6835000000000004,0.698,Houston Texans,2.9855000000000005,1.721,1.355,4.228,1.1709999999999998,Houston Texans,0.3660000000000001,Houston Texans,3.057,2.9745,1.263,Houston Texans,1.7115,Different,Different,Same,Same,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,-118.0,-102.0,Los Angeles Chargers,Houston Texans,1.5,-1.5,-104,-116,135,-164,0.3660000000000001,-0.3660000000000001,3.057,-3.057,0.505,0.5413,0.537,0.5098,0.6212,0.4255,0.4826,0.5174,0.513,0.487,0.5935,0.4065,0.4826,0.5174,-0.0174,0.0174,0.3082,-0.404,Los Angeles Chargers,Houston Texans,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,0.0,0.009000000000000001
2025_17_BAL_GB,2025,19,2025-12-27,20:00,Baltimore Ravens,Green Bay Packers,Home,Tyler Huntley,Malik Willis,00-0035993,00-0038128,6,7,-1,1,5,1,Lambeau Field,False,4,-4,AFC North,M&T Bank Stadium,39.2789,-76.6228,America/New_York,NFC North,Lambeau Field,44.5013,-88.0622,America/Chicago,New England Patriots,Chicago Bears,M&T Bank Stadium,Soldier Field,Pittsburgh Steelers,Minnesota Vikings,Acrisure Stadium,U.S. Bank Stadium,44.5013,-88.0622,America/Chicago,689,0,-689,689,1.0,0.0,America/New_York,America/Chicago,1.0,0.0,1.0,0.0,1.0,0,6.69,3.535,6.69,3.535,Baltimore Ravens,3.1550000000000002,Baltimore Ravens,3.1550000000000002,6.69,3.535,Baltimore Ravens,3.1550000000000002,4.1515,3.492,4.1515,3.492,Baltimore Ravens,0.6595000000000004,Baltimore Ravens,0.6595000000000004,4.1515,3.492,Baltimore Ravens,0.6595000000000004,4.35,3.57,3.202,2.924,Baltimore Ravens,0.7799999999999998,Baltimore Ravens,0.278,3.776,3.247,Baltimore Ravens,0.5289999999999999,6.9135,4.152,5.765499999999999,3.506,Baltimore Ravens,2.7615,Baltimore Ravens,2.2594999999999996,6.339499999999999,3.8289999999999997,Baltimore Ravens,2.5104999999999995,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,0,No,No,No,No,Yes,-142.0,120.0,Green Bay Packers,Baltimore Ravens,2.5,-2.5,135,-164,117,-142,2.7615,-2.7615,2.2594999999999996,-2.2594999999999996,0.4545,0.5868,0.6212,0.4255,0.5868,0.4608,0.4365,0.5635,0.5935,0.4065,0.5601,0.4399,0.4365,0.5635,-0.0635,0.0635,0.1636,-0.3316,Green Bay Packers,Baltimore Ravens,0,0,0,0,0,0,0,0,0,0,0,3.5,0.5,0.0,0.009000000000000001
2025_17_SEA_CAR,2025,19,2025-12-28,13:00,Seattle Seahawks,Carolina Panthers,Home,Sam Darnold,Bryce Young,00-0034869,00-0039150,10,7,3,-3,8,-5,Bank of America Stadium,False,13,-13,NFC West,Lumen Field,47.5952,-122.3316,America/Los_Angeles,NFC South,Bank of America Stadium,35.2258,-80.8528,America/New_York,Los Angeles Rams,Tampa Bay Buccaneers,Lumen Field,Bank of America Stadium,San Francisco 49ers,Tampa Bay Buccaneers,Levi's Stadium,Raymond James Stadium,35.2258,-80.8528,America/New_York,2279,0,-2279,2279,-3.0,0.0,America/Los_Angeles,America/New_York,-3.0,0.0,-3.0,0.0,-3.0,0,-0.13,-5.25,-0.13,-5.25,Seattle Seahawks,5.12,Seattle Seahawks,5.12,-0.13,-5.25,Seattle Seahawks,5.12,-4.492,0.8885000000000001,-4.492,0.8885000000000001,Carolina Panthers,5.3805,Carolina Panthers,5.3805,-4.492,0.8885000000000001,Carolina Panthers,5.3805,9.53,-4.91,9.363,-4.368,Seattle Seahawks,14.44,Seattle Seahawks,13.731,9.4465,-4.639,Seattle Seahawks,14.0855,11.2545,-4.334,11.0875,-3.7920000000000003,Seattle Seahawks,15.5885,Seattle Seahawks,14.8795,11.171,-4.063,Seattle Seahawks,15.233999999999998,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,245.0,-305.0,Seattle Seahawks,Carolina Panthers,-6.5,6.5,702,-1197,677,-1134,15.5885,-15.5885,14.8795,-14.8795,0.7531,0.2899,0.9229,0.1247,0.919,0.1287,0.7221,0.2779,0.881,0.119,0.8772,0.1228,0.7221,0.2779,0.2221,-0.2221,0.0721,-0.083,Seattle Seahawks,Carolina Panthers,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,0.016,0.001
2025_17_ARI_CIN,2025,19,2025-12-28,13:00,Arizona Cardinals,Cincinnati Bengals,Home,Jacoby Brissett,Joe Burrow,00-0033119,00-0036442,7,7,0,0,6,3,Paycor Stadium,False,3,-3,NFC West,State Farm Stadium,33.5277,-112.262608,America/Denver,AFC North,Paycor Stadium,39.0955,-84.5165,America/New_York,Atlanta Falcons,Miami Dolphins,State Farm Stadium,Hard Rock Stadium,Los Angeles Rams,Cleveland Browns,SoFi Stadium,Paycor Stadium,39.0955,-84.5165,America/New_York,1584,0,-1584,1584,-2.0,0.0,America/Denver,America/New_York,-2.0,0.0,-2.0,0.0,-2.0,0,0.075,1.31,0.075,1.31,Cincinnati Bengals,1.235,Cincinnati Bengals,1.235,0.075,1.31,Cincinnati Bengals,1.235,0.459,1.1165,0.459,1.1165,Cincinnati Bengals,0.6575,Cincinnati Bengals,0.6575,0.459,1.1165,Cincinnati Bengals,0.6575,-5.03,-2.52,-4.056,-0.468,Cincinnati Bengals,2.5100000000000002,Cincinnati Bengals,3.588,-4.543,-1.494,Cincinnati Bengals,3.0490000000000004,-5.1515,-3.026,-4.1775,-0.974,Cincinnati Bengals,2.1255000000000006,Cincinnati Bengals,3.2035,-4.6645,-2.0,Cincinnati Bengals,2.6645000000000003,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,0,No,No,No,No,No,-345.0,275.0,Cincinnati Bengals,Arizona Cardinals,7.0,-7.0,-131,108,-164,135,-2.1255000000000006,2.1255000000000006,-3.2035,3.2035,0.2667,0.7753,0.4808,0.5671,0.4255,0.6212,0.2559,0.7441,0.4588,0.5412,0.4065,0.5935,0.2559,0.7441,-0.2441,0.2441,-0.3934,0.2867,Cincinnati Bengals,Arizona Cardinals,0,0,0,0,0,0,0,0,0,0,0,0.0,4.5,0.002,0.33299999999999996
2025_17_PIT_CLE,2025,19,2025-12-28,13:00,Pittsburgh Steelers,Cleveland Browns,Home,Aaron Rodgers,Shedeur Sanders,00-0023459,00-0040668,7,7,0,0,-4,-7,FirstEnergy Stadium,True,3,-3,AFC North,Acrisure Stadium,40.4468,-80.0158,America/New_York,AFC North,FirstEnergy Stadium,41.5061,-81.6994,America/New_York,Detroit Lions,Buffalo Bills,Ford Field,FirstEnergy Stadium,Baltimore Ravens,Cincinnati Bengals,Acrisure Stadium,Paycor Stadium,41.5061,-81.6994,America/New_York,114,0,-114,114,0.0,0.0,America/Detroit,America/New_York,0.0,0.0,0.0,0.0,0.0,0,-0.565,-4.705,-0.565,-4.705,Pittsburgh Steelers,4.140000000000001,Pittsburgh Steelers,4.140000000000001,-0.565,-4.705,Pittsburgh Steelers,4.140000000000001,-0.42299999999999993,-2.1765,-0.42299999999999993,-2.1765,Pittsburgh Steelers,1.7534999999999998,Pittsburgh Steelers,1.7534999999999998,-0.42299999999999993,-2.1765,Pittsburgh Steelers,1.7534999999999998,1.6,-7.17,0.658,-7.159,Pittsburgh Steelers,8.77,Pittsburgh Steelers,7.817,1.129,-7.1645,Pittsburgh Steelers,8.2935,1.1455000000000002,-5.079,0.20350000000000001,-5.068,Pittsburgh Steelers,6.2245,Pittsburgh Steelers,5.2715,0.6745000000000001,-5.073499999999999,Pittsburgh Steelers,5.747999999999999,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,1,No,No,No,No,No,170.0,-205.0,Pittsburgh Steelers,Cleveland Browns,-4.5,4.5,208,-261,195,-244,6.2245,-6.2245,5.2715,-5.2715,0.6721,0.3704,0.723,0.3247,0.7093,0.339,0.6447,0.3553,0.6901,0.3099,0.6766,0.3234,0.6447,0.3553,0.1447,-0.1447,-0.1636,-0.2867,Pittsburgh Steelers,Cleveland Browns,0,0,0,0,0,0,0,0,0,0,1,1.5,0.5,0.172,0.0
2025_17_JAX_IND,2025,19,2025-12-28,13:00,Jacksonville Jaguars,Indianapolis Colts,Home,Trevor Lawrence,Philip Rivers,00-0036971,00-0022942,7,6,1,-1,1,3,Lucas Oil Stadium,True,-2,2,AFC South,TIAA Bank Field,30.3239,-81.6554,America/New_York,AFC South,Lucas Oil Stadium,39.7601,-86.1638,America/Indiana/Indianapolis,Denver Broncos,San Francisco 49ers,Empower Field at Mile High,Lucas Oil Stadium,Tennessee Titans,Houston Texans,TIAA Bank Stadium,NRG Stadium,39.7601,-86.1638,America/Indiana/Indianapolis,699,0,-699,699,0.0,0.0,America/Denver,America/Indiana/Indianapolis,-2.0,0.0,0.0,0.0,0.0,0,-1.825,-2.265,-1.825,-2.265,Jacksonville Jaguars,0.44000000000000017,Jacksonville Jaguars,0.44000000000000017,-1.825,-2.265,Jacksonville Jaguars,0.44000000000000017,-2.0035000000000003,-1.512,-2.0035000000000003,-1.512,Indianapolis Colts,0.49150000000000027,Indianapolis Colts,0.49150000000000027,-2.0035000000000003,-1.512,Indianapolis Colts,0.49150000000000027,3.82,0.76,3.646,-0.285,Jacksonville Jaguars,3.0599999999999996,Jacksonville Jaguars,3.931,3.7329999999999997,0.23750000000000002,Jacksonville Jaguars,3.4955,2.9985,1.013,2.8245,-0.03199999999999997,Jacksonville Jaguars,1.9855,Jacksonville Jaguars,2.8565,2.9115,0.49049999999999994,Jacksonville Jaguars,2.4210000000000003,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,1,No,No,No,No,No,185.0,-225.0,Jacksonville Jaguars,Indianapolis Colts,-3.5,3.5,108,-131,135,-164,1.9855,-1.9855,2.8565,-2.8565,0.6923,0.3509,0.5671,0.4808,0.6212,0.4255,0.6636,0.3364,0.5412,0.4588,0.5935,0.4065,0.6636,0.3364,0.1636,-0.1636,0.3465,-0.3082,Jacksonville Jaguars,Indianapolis Colts,0,0,0,0,0,0,0,0,0,0,1,4.5,0.5,0.059000000000000004,0.002
2025_17_TB_MIA,2025,19,2025-12-28,13:00,Tampa Bay Buccaneers,Miami Dolphins,Home,Baker Mayfield,Quinn Ewers,00-0034855,00-0040234,7,7,0,0,2,11,Hard Rock Stadium,True,-9,9,NFC South,Raymond James Stadium,27.9759,-82.5033,America/New_York,AFC East,Hard Rock Stadium,25.9602,-80.2384,America/New_York,Carolina Panthers,Cincinnati Bengals,Bank of America Stadium,Hard Rock Stadium,Carolina Panthers,New England Patriots,Raymond James Stadium,Gillette Stadium,25.9602,-80.2384,America/New_York,197,0,-197,197,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,1.025,0.66,1.025,0.66,Tampa Bay Buccaneers,0.3649999999999999,Tampa Bay Buccaneers,0.3649999999999999,1.025,0.66,Tampa Bay Buccaneers,0.3649999999999999,2.038,-0.46149999999999997,2.038,-0.46149999999999997,Tampa Bay Buccaneers,2.4995,Tampa Bay Buccaneers,2.4995,2.038,-0.46149999999999997,Tampa Bay Buccaneers,2.4995,-1.55,-1.2,-2.07,-3.956,Miami Dolphins,0.3500000000000001,Tampa Bay Buccaneers,1.8860000000000001,-1.81,-2.578,Tampa Bay Buccaneers,0.7679999999999998,-2.1254999999999997,-0.5089999999999999,-2.6454999999999997,-3.265,Miami Dolphins,1.6164999999999998,Tampa Bay Buccaneers,0.6195000000000004,-2.3854999999999995,-1.887,Miami Dolphins,0.4984999999999995,Different,Same,Different,Same,Same,Same,False,Home Team,Away Team,0,No,No,No,No,No,205.0,-250.0,Tampa Bay Buccaneers,Miami Dolphins,-5.5,5.5,-128,105,-104,-116,-1.6164999999999998,1.6164999999999998,0.6195000000000004,-0.6195000000000004,0.7143,0.3279,0.4878,0.5614,0.537,0.5098,0.6854,0.3146,0.4649,0.5351,0.513,0.487,0.6854,0.3146,0.1854,-0.1854,0.083,-0.3721,Tampa Bay Buccaneers,Miami Dolphins,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.026000000000000002,0.0
