Week,Date,Time,Away Team,Home Team,Away Team Weekly Rest,Home Team Weekly Rest,Weekly Away Rest Advantage,Weekly Home Rest Advantage,Away Cumulative Rest Advantage,Home Cumulative Rest Advantage,Actual Stadium,Back to Back Away Games,Away Team Current Week Cumulative Rest Advantage,Home Team Current Week Cumulative Rest Advantage,Away Team Division,Away Stadium,Away Stadium Latitude,Away Stadium Longitude,Away Stadium TimeZone,Home Team Division,Home Stadium,Home Stadium Latitude,Home Stadium Longitude,Home Stadium TimeZone,Actual Stadium Latitude,Actual Stadium Longitude,Actual Stadium TimeZone,Away Travel Distance,Home Travel Distance,Away Travel Advantage,Home Travel Advantage,Away Timezone Change,Home Timezone Change,Away Previous Game Actual Stadium TimeZone,Home Previous Game Actual Stadium TimeZone,Away Weekly Timezone Difference,Home Weekly Timezone Difference,Adjusted Away Timezone Change,Adjusted Home Timezone Change,Away Timezone Advantage,Home Timezone Advantage,Away Team Preseason Rank,Home Team Preseason Rank,Preseason Winner,Preseason Difference,Away Team Adjusted Preseason Rank,Home Team Adjusted Preseason Rank,Adjusted Preseason Winner,Adjusted Preseason Difference,Away Team Current Rank,Home Team Current Rank,Current Winner,Current Difference,Away Team Adjusted Current Rank,Home Team Adjusted Current Rank,Adjusted Current Winner,Adjusted Current Difference,Same Winner?,Home Team Winner?,Divisional Matchup?,Home Team 3 games in 10 days,Away Team 3 games in 10 days,Home Team 4 games in 17 days,Away Team 4 games in 17 days,Away Team Short Rest,Away Team Spread,Home Team Spread,Away Team Moneyline,Home Team Moneyline,Away Team Implied Odds to Win,Home team Implied Odds to Win,Away Team Fair Odds,Home Team Fair Odds,Away Team Expected Win Advantage,Home Team Expected Win Advantage,Away Team Cumulative Win Percentage,Home Team Cumulative Win Percentage,Away Team Star Rating,Home Team Star Rating,Away Team Thanksgiving Favorite,Home Team Thanksgiving Favorite,Away Team Christmas Favorite,Home Team Christmas Favorite,Divisional Matchup Boolean,Adjusted Home Points,Adjusted Away Points,Spread,Favorite,Underdog,Adjusted Spread,Away Pick %,Away Away Matchup,Away Divisional Matchup Boolean,Home Pick %,Home Away Matchup,Home Divisional Matchup Boolean,Home Team EV,Away Team EV
Week 2,2024-09-15,1:00 pm,Los Angeles Chargers,Carolina Panthers,7.0,7.0,0.0,0.0,0.0,0.0,Bank of America Stadium,False,0.0,0.0,AFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,NFC South,Bank of America Stadium,35.225808,-80.852861,America/New_York,35.225808,-80.852861,America/New_York,2120,0,-2120,2120,-3.0,0.0,America/Los_Angeles,America/Chicago,-3.0,-1.0,-3.0,0.0,-3.0,0.0,14,32,Los Angeles Chargers,18,18.5,30.5,Los Angeles Chargers,12.0,17.0,32.0,Los Angeles Chargers,15.0,21.5,30.5,Los Angeles Chargers,9.0,Same,Away Team,0,No,No,No,No,No,-5.0,5.0,-282,224,0.7382,0.3086,0.7052,0.2948,0.1575,-0.1575,-0.0068133333333333,-0.12248,2.5,0.5,False,False,False,False,0,-6.0,0.5,8.5,Los Angeles Chargers,Carolina Panthers,6.5,0.2165478749597869,1,0,6.694044440682558e-05,0,0,0.0,0.0
Week 2,2024-09-15,1:00 pm,New Orleans Saints,Dallas Cowboys,7.0,7.0,0.0,0.0,0.0,0.0,AT&T Stadium,False,0.0,0.0,NFC South,Caesars Superdome,29.950931,-90.081364,America/Chicago,NFC East,AT&T Stadium,32.747778,-97.092778,America/Chicago,32.747778,-97.092778,America/Chicago,456,0,-456,456,0.0,0.0,America/Chicago,America/New_York,0.0,1.0,0.0,0.0,0.0,0.0,23,9,Dallas Cowboys,14,24.5,7.5,Dallas Cowboys,17.0,16.0,6.0,Dallas Cowboys,10.0,17.5,4.5,Dallas Cowboys,13.0,Same,Home Team,0,No,No,No,No,No,6.0,-6.0,117,-142,0.4608,0.5868,0.4399,0.5601,-0.1854,0.1854,-0.0374466666666666,0.0570399999999999,2.0,3.5,False,True,False,False,0,2.5,1.0,0.5,Dallas Cowboys,New Orleans Saints,2.5,0.0005846132144862,1,0,0.0008456809476728,0,0,0.0,0.0
Week 2,2024-09-15,1:00 pm,New York Giants,Washington Commanders,7.0,7.0,0.0,0.0,0.0,0.0,FedExField,False,0.0,0.0,NFC East,MetLife Stadium,40.812194,-74.076983,America/New_York,NFC East,FedExField,38.907697,-76.864517,America/New_York,38.907697,-76.864517,America/New_York,198,0,-198,198,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,27,25,Washington Commanders,2,28.5,23.5,Washington Commanders,5.0,31.0,28.0,Washington Commanders,3.0,32.5,26.5,Washington Commanders,6.0,Same,Home Team,1,No,No,No,No,No,3.0,-3.0,156,-191,0.3906,0.6564,0.3731,0.6269,-0.0514,0.0514,-0.1111133333333333,-0.0845133333333333,1.0,1.0,False,False,False,False,1,-2.5,-6.0,1.5,Washington Commanders,New York Giants,3.5,0.0002231348146894,1,1,0.1015700751073645,0,1,0.0,0.0
Week 2,2024-09-15,1:00 pm,New York Jets,Tennessee Titans,6.0,7.0,-1.0,1.0,-1.0,1.0,Nissan Stadium,True,-2.0,2.0,AFC East,MetLife Stadium,40.812194,-74.076983,America/New_York,AFC South,Nissan Stadium,36.166461,-86.771289,America/Chicago,36.166461,-86.771289,America/Chicago,756,0,-756,756,1.0,0.0,America/Los_Angeles,America/Chicago,-2.0,0.0,1.0,0.0,1.0,0.0,11,20,New York Jets,9,12.75,17.25,New York Jets,4.5,13.0,24.0,New York Jets,11.0,14.75,21.25,New York Jets,6.5,Same,Away Team,0,No,No,No,No,Yes,-4.0,4.0,-128,105,0.5614,0.4878,0.5351,0.4649,0.1225,-0.1225,0.0811999999999999,-0.10684,4.0,1.0,False,False,False,False,0,-1.5,0.0,3.5,New York Jets,Tennessee Titans,1.5,0.0020573029914364,1,0,0.002275975109832,0,0,0.0,0.0
Week 2,2024-09-15,1:00 pm,San Francisco 49ers,Minnesota Vikings,6.0,7.0,-1.0,1.0,-1.0,1.0,U.S Bank Stadium,False,-2.0,2.0,NFC West,Levi's Stadium,37.713486,-122.386256,America/Los_Angeles,NFC North,U.S Bank Stadium,44.973881,-93.258094,America/Chicago,44.973881,-93.258094,America/Chicago,1581,0,-1581,1581,-2.0,0.0,America/Los_Angeles,America/New_York,-2.0,1.0,-2.0,0.0,-2.0,0.0,2,24,San Francisco 49ers,22,6.75,21.25,San Francisco 49ers,14.5,1.5,22.0,San Francisco 49ers,20.5,6.25,19.25,San Francisco 49ers,13.0,Same,Away Team,0,No,No,No,No,Yes,-6.0,6.0,-131,108,0.5671,0.4808,0.5412,0.4588,0.1908,-0.1908,0.14462,-0.0666999999999999,5.0,1.5,False,False,False,False,0,1.5,3.5,4.0,San Francisco 49ers,Minnesota Vikings,2.0,0.002128706132137,1,0,0.001579794488001,0,0,0.0,0.0
Week 2,2024-09-15,1:00 pm,Seattle Seahawks,New England Patriots,7.0,7.0,0.0,0.0,0.0,0.0,Gillette Stadium,False,0.0,0.0,NFC West,Lumen Field,47.595153,-122.331625,America/Los_Angeles,AFC East,Gillette Stadium,42.090925,-71.26435,America/New_York,42.090925,-71.26435,America/New_York,2483,0,-2483,2483,-3.0,0.0,America/Los_Angeles,America/New_York,-3.0,0.0,-3.0,0.0,-3.0,0.0,22,31,Seattle Seahawks,9,26.5,29.5,Seattle Seahawks,3.0,19.0,27.0,Seattle Seahawks,8.0,23.5,25.5,Seattle Seahawks,2.0,Same,Away Team,0,No,No,No,No,No,-2.5,2.5,-164,135,0.6212,0.4255,0.5935,0.4065,0.0721,-0.0721,-0.0677933333333333,-0.1584733333333333,1.5,0.0,False,False,False,False,0,-3.5,-0.5,5.0,Seattle Seahawks,New England Patriots,3.0,0.0290119886059182,1,0,0.001579794488001,0,0,0.0,0.0
Week 2,2024-09-15,1:00 pm,Tampa Bay Buccaneers,Detroit Lions,7.0,7.0,0.0,0.0,0.0,0.0,Ford Field,False,0.0,0.0,NFC South,Raymomd James Stadium,27.975967,-82.50335,America/New_York,NFC North,Ford Field,42.340156,-83.045808,America/New_York,42.340156,-83.045808,America/New_York,992,0,-992,992,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,21,4,Detroit Lions,17,22.5,2.5,Detroit Lions,20.0,21.0,5.0,Detroit Lions,16.0,22.5,3.5,Detroit Lions,19.0,Same,Home Team,0,No,No,No,No,No,6.0,-6.0,188,-234,0.3472,0.7006,0.3314,0.6686,-0.1854,0.1854,-0.0298866666666666,0.0577933333333333,2.0,3.5,False,True,False,False,0,4.0,-1.0,3.0,Detroit Lions,Tampa Bay Buccaneers,5.0,0.0003257768294465,1,0,0.0204770819440479,0,0,0.0,0.0
Week 2,2024-09-15,4:05 pm,Los Angeles Rams,Arizona Cardinals,7.0,7.0,0.0,0.0,0.0,0.0,State Farm Stadium,True,0.0,0.0,NFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,NFC West,State Farm Stadium,33.5277,-112.262608,America/Denver,33.5277,-112.262608,America/Denver,350,0,-350,350,-1.0,0.0,America/New_York,America/New_York,2.0,2.0,-1.0,0.0,-1.0,0.0,16,26,Los Angeles Rams,10,18.5,24.5,Los Angeles Rams,6.0,15.0,24.0,Los Angeles Rams,9.0,17.5,22.5,Los Angeles Rams,5.0,Same,Away Team,1,No,No,No,No,No,-1.0,1.0,188,-234,0.3472,0.7006,0.3314,0.6686,0.0043,-0.0043,0.0271133333333333,-0.0686199999999999,3.0,1.5,False,False,False,False,1,0.5,-4.5,3.0,Arizona Cardinals,Los Angeles Rams,5.0,0.0002499109924521,1,1,0.10620250261686,0,1,0.0,0.0
Week 2,2024-09-15,4:25 pm,Cincinnati Bengals,Kansas City Chiefs,7.0,10.0,-3.0,3.0,-3.0,3.0,Arrowhead Stadium,False,-6.0,6.0,AFC North,Paycor Stadium,39.095442,-84.516039,America/New_York,AFC West,Arrowhead Stadium,39.048786,-94.484566,America/Chicago,39.048786,-94.484566,America/Chicago,534,0,-534,534,1.0,0.0,America/New_York,America/Chicago,1.0,0.0,1.0,0.0,1.0,0.0,6,1,Kansas City Chiefs,5,10.25,-4.25,Kansas City Chiefs,14.5,11.0,1.0,Kansas City Chiefs,10.0,15.25,-4.25,Kansas City Chiefs,19.5,Same,Home Team,0,No,No,No,No,No,4.0,-4.0,188,-234,0.3472,0.7006,0.3314,0.6686,-0.1309,0.1309,0.10156,0.1483133333333333,4.0,5.0,False,True,False,True,0,6.0,1.0,3.0,Kansas City Chiefs,Cincinnati Bengals,5.0,0.0007943599402943,1,0,0.0034019691684585,0,0,0.0,0.0
Week 2,2024-09-15,4:25 pm,Pittsburgh Steelers,Denver Broncos,7.0,7.0,0.0,0.0,0.0,0.0,Empower Field at Mile High,True,0.0,0.0,AFC North,Acrisure Stadium,40.446786,-80.015761,America/New_York,AFC West,Empower Field at Mile High,39.743936,-105.020097,America/Denver,39.743936,-105.020097,America/Denver,1317,0,-1317,1317,2.0,0.0,America/New_York,America/Los_Angeles,2.0,-1.0,2.0,0.0,2.0,0.0,19,29,Pittsburgh Steelers,10,18.5,27.5,Pittsburgh Steelers,9.0,16.0,29.0,Pittsburgh Steelers,13.0,15.5,27.5,Pittsburgh Steelers,12.0,Same,Away Team,0,No,No,No,No,No,-3.0,3.0,-211,171,0.6785,0.369,0.6477,0.3523,0.083,-0.083,-0.0392066666666666,-0.1214,2.0,0.5,False,False,False,False,0,-4.5,-0.5,6.0,Pittsburgh Steelers,Denver Broncos,4.0,0.0519257027263745,1,0,0.0001785078517515,0,0,0.0,0.0
Week 2,2024-09-15,8:20 pm,Chicago Bears,Houston Texans,7.0,7.0,0.0,0.0,0.0,0.0,NRG Stadium,False,0.0,0.0,NFC North,Soldier Field,41.862306,-87.616672,America/Chicago,AFC South,NRG Stadium,29.684781,-95.410956,America/Chicago,29.684781,-95.410956,America/Chicago,946,0,-946,946,0.0,0.0,America/Chicago,America/New_York,0.0,1.0,0.0,0.0,0.0,0.0,15,7,Houston Texans,8,16.5,5.5,Houston Texans,11.0,19.0,8.0,Houston Texans,11.0,20.5,6.5,Houston Texans,14.0,Same,Home Team,0,No,No,No,No,No,3.0,-3.0,268,-346,0.2717,0.7758,0.2594,0.7406,-0.1038,0.1038,0.0089866666666666,0.0344866666666666,2.5,3.0,False,False,True,False,0,4.5,-3.0,5.5,Houston Texans,Chicago Bears,7.5,8.553501229761046e-06,1,0,0.2118620438513091,0,0,0.0,0.0
Week 2,2024-09-16,8:15 pm,Atlanta Falcons,Philadelphia Eagles,8.0,10.0,-2.0,2.0,-2.0,2.0,Lincoln Financial Field,False,-4.0,4.0,NFC South,Mercedez-Benz Stadium,33.757614,-84.400972,America/New_York,NFC East,Lincoln Financial Field,39.900775,-75.167453,America/New_York,39.900775,-75.167453,America/New_York,663,0,-663,663,0.0,0.0,America/New_York,Europe/London,0.0,5.0,0.0,0.0,0.0,0.0,13,8,Philadelphia Eagles,5,17.0,4.0,Philadelphia Eagles,13.0,18.0,4.0,Philadelphia Eagles,14.0,22.0,0.0,Philadelphia Eagles,22.0,Same,Home Team,0,No,No,No,No,No,3.5,-3.5,188,-234,0.3472,0.7006,0.3314,0.6686,-0.0996,0.0996,0.0656266666666666,0.0696866666666666,3.5,3.5,False,False,False,False,0,4.0,-1.0,3.0,Philadelphia Eagles,Atlanta Falcons,5.0,0.0008166734217632,1,0,0.0819083277761918,0,0,0.0,0.0
Week 3,2024-09-19,8:15 pm,New England Patriots,New York Jets,4.0,4.0,0.0,0.0,0.0,-1.0,MetLife Stadium,False,1.0,-1.0,AFC East,Gillette Stadium,42.090925,-71.26435,America/New_York,AFC East,MetLife Stadium,40.812194,-74.076983,America/New_York,40.812194,-74.076983,America/New_York,170,0,-170,170,0.0,0.0,America/New_York,America/Chicago,0.0,-1.0,0.0,0.0,0.0,0.0,31,11,New York Jets,20,32.375,9.625,New York Jets,22.75,27.0,13.0,New York Jets,14.0,28.375,11.625,New York Jets,16.75,Same,Home Team,1,Yes,No,No,No,No,7.5,-7.5,268,-346,0.2717,0.7758,0.2594,0.7406,-0.2441,0.2441,-0.1523571428571428,0.0695642857142857,0.0,3.5,False,False,False,False,1,2.0,-5.5,5.5,New York Jets,New England Patriots,7.5,1.3219365745257534e-05,1,1,0.1283633462278869,0,1,1.050937108828771,0.46511779009925863
Week 3,2024-09-22,1:00 pm,Chicago Bears,Indianapolis Colts,7.0,7.0,0.0,0.0,0.0,-2.0,Lucas Oil Stadium,True,2.0,-2.0,NFC North,Soldier Field,41.862306,-87.616672,America/Chicago,AFC South,Lucas Oil Stadium,39.760056,-86.163806,America/New_York,39.760056,-86.163806,America/New_York,164,0,-164,164,-1.0,0.0,America/Chicago,America/Chicago,-1.0,-1.0,-1.0,0.0,-1.0,0.0,15,20,Chicago Bears,5,17.25,18.75,Chicago Bears,1.5,19.0,19.0,Tie,0.0,21.25,17.75,Indianapolis Colts,3.5,Different,Home Team,0,No,No,No,No,No,2.0,-2.0,-110,-110,0.5238,0.5238,0.5,0.5,-0.0427,0.0427,0.0126785714285714,0.0092142857142857,2.5,2.5,False,False,True,False,0,-1.0,-3.0,0.0,Indianapolis Colts,Chicago Bears,2.0,0.0005180338951422,1,0,0.0012657542701084,0,0,0.7574763608893705,0.7585785380386652
Week 3,2024-09-22,1:00 pm,Denver Broncos,Tampa Bay Buccaneers,7.0,7.0,0.0,0.0,0.0,0.0,Raymomd James Stadium,False,0.0,0.0,AFC West,Empower Field at Mile High,39.743936,-105.020097,America/Denver,NFC South,Raymomd James Stadium,27.975967,-82.50335,America/New_York,27.975967,-82.50335,America/New_York,1519,0,-1519,1519,-2.0,0.0,America/Denver,America/New_York,-2.0,0.0,-2.0,0.0,-2.0,0.0,29,21,Tampa Bay Buccaneers,8,32.5,19.5,Tampa Bay Buccaneers,13.0,29.0,21.0,Tampa Bay Buccaneers,8.0,32.5,19.5,Tampa Bay Buccaneers,13.0,Same,Home Team,0,No,No,No,No,No,3.5,-3.5,240,-280,0.2941,0.7368,0.2853,0.7147,-0.1092,0.1092,-0.1222714285714285,-0.0398214285714285,0.5,2.0,False,False,False,False,0,1.0,-6.5,5.5,Tampa Bay Buccaneers,Denver Broncos,7.5,0.0,1,0,0.1167997060422228,0,0,1.0154265362134325,0.5006283627146011
Week 3,2024-09-22,1:00 pm,Green Bay Packers,Tennessee Titans,7.0,7.0,0.0,0.0,2.0,1.0,Nissan Stadium,False,1.0,-1.0,NFC North,Lambeau Field,44.501306,-88.062167,America/Chicago,AFC South,Nissan Stadium,36.166461,-86.771289,America/Chicago,36.166461,-86.771289,America/Chicago,579,0,-579,579,0.0,0.0,America/Chicago,America/Chicago,0.0,0.0,0.0,0.0,0.0,0.0,10,20,Green Bay Packers,10,11.375,18.625,Green Bay Packers,7.25,12.0,24.0,Green Bay Packers,12.0,13.375,22.625,Green Bay Packers,9.25,Same,Away Team,0,No,No,No,No,No,-3.5,3.5,127,-145,0.4405,0.5918,0.4267,0.5733,0.1309,-0.1309,0.0429499999999999,-0.1051214285714285,3.0,1.0,True,False,False,False,0,-1.5,-5.0,1.5,Tennessee Titans,Green Bay Packers,3.5,3.222220400406524e-05,1,0,0.0113554351751762,0,0,0.8611996808564815,0.6548552180715528
Week 3,2024-09-22,1:00 pm,Houston Texans,Minnesota Vikings,7.0,7.0,0.0,0.0,0.0,1.0,U.S Bank Stadium,False,-1.0,1.0,AFC South,NRG Stadium,29.684781,-95.410956,America/Chicago,NFC North,U.S Bank Stadium,44.973881,-93.258094,America/Chicago,44.973881,-93.258094,America/Chicago,1062,0,-1062,1062,0.0,0.0,America/Chicago,America/Chicago,0.0,0.0,0.0,0.0,0.0,0.0,7,24,Houston Texans,17,8.625,22.375,Houston Texans,13.75,8.0,22.0,Houston Texans,14.0,9.625,20.375,Houston Texans,10.75,Same,Away Team,0,No,No,No,No,No,-3.5,3.5,-128,110,0.5614,0.4762,0.5411,0.4589,0.1369,-0.1369,0.0271714285714285,-0.0616857142857142,3.0,1.5,False,False,False,False,0,1.5,2.5,3.0,Houston Texans,Minnesota Vikings,1.0,0.0008790878220596,1,0,0.00109390251542,0,0,0.6955602986353746,0.8204946002926625
Week 3,2024-09-22,1:00 pm,Los Angeles Chargers,Pittsburgh Steelers,7.0,7.0,0.0,0.0,0.0,0.0,Acrisure Stadium,True,0.0,0.0,AFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,AFC North,Acrisure Stadium,40.446786,-80.015761,America/New_York,40.446786,-80.015761,America/New_York,2137,0,-2137,2137,-3.0,0.0,America/New_York,America/Denver,0.0,-2.0,0.0,0.0,0.0,0.0,14,19,Los Angeles Chargers,5,15.5,17.5,Los Angeles Chargers,2.0,17.0,16.0,Pittsburgh Steelers,1.0,18.5,14.5,Pittsburgh Steelers,4.0,Different,Home Team,0,No,No,No,No,No,2.0,-2.0,130,-148,0.4348,0.5968,0.4215,0.5785,-0.0325,0.0325,-0.0049785714285714,-0.0443285714285714,2.5,2.0,False,False,False,False,0,1.5,0.5,1.0,Pittsburgh Steelers,Los Angeles Chargers,3.0,0.0001553275475067,1,0,0.0035262658125474,0,0,0.8746165709438283,0.6414383279842071
Week 3,2024-09-22,1:00 pm,New York Giants,Cleveland Browns,7.0,7.0,0.0,0.0,0.0,0.0,Cleveland Browns Stadium,True,0.0,0.0,NFC East,MetLife Stadium,40.812194,-74.076983,America/New_York,AFC North,Cleveland Browns Stadium,41.506022,-81.699564,America/New_York,41.506022,-81.699564,America/New_York,399,0,-399,399,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,27,17,Cleveland Browns,10,28.5,15.5,Cleveland Browns,13.0,31.0,20.0,Cleveland Browns,11.0,32.5,18.5,Cleveland Browns,14.0,Same,Home Team,0,No,No,No,No,No,6.5,-6.5,245,-285,0.2899,0.7403,0.2814,0.7186,-0.1958,0.1958,-0.1050642857142857,0.0060785714285714,1.0,2.5,False,False,False,False,0,1.0,-6.0,5.0,Cleveland Browns,New York Giants,7.0,9.442404103755382e-06,1,0,0.1024401700014368,0,0,1.0301353502625858,0.48591954866545306
Week 3,2024-09-22,1:00 pm,Philadelphia Eagles,New Orleans Saints,6.0,7.0,-1.0,1.0,1.0,1.0,Caesars Superdome,False,0.0,0.0,NFC East,Lincoln Financial Field,39.900775,-75.167453,America/New_York,NFC South,Caesars Superdome,29.950931,-90.081364,America/Chicago,29.950931,-90.081364,America/Chicago,1086,0,-1086,1086,1.0,0.0,America/New_York,America/Chicago,1.0,0.0,1.0,0.0,1.0,0.0,8,23,Philadelphia Eagles,15,9.5,20.5,Philadelphia Eagles,11.0,4.0,16.0,Philadelphia Eagles,12.0,5.5,13.5,Philadelphia Eagles,8.0,Same,Away Team,0,No,No,No,No,Yes,-3.0,3.0,131,-150,0.4329,0.6,0.4191,0.5809,0.083,-0.083,0.0687357142857142,-0.0341928571428571,3.5,2.0,False,False,False,False,0,3.0,2.0,1.0,New Orleans Saints,Philadelphia Eagles,3.0,0.000347008350813,1,0,0.0032552688147696,0,0,0.8785879305398769,0.6374669683881654
Week 3,2024-09-22,4:05 pm,Carolina Panthers,Las Vegas Raiders,7.0,7.0,0.0,0.0,0.0,-3.0,Allegiant Stadium,False,3.0,-3.0,NFC South,Bank of America Stadium,35.225808,-80.852861,America/New_York,AFC West,Allegiant Stadium,36.090794,-115.183952,America/Los_Angeles,36.090794,-115.183952,America/Los_Angeles,1917,0,-1917,1917,3.0,0.0,America/New_York,America/New_York,3.0,3.0,3.0,0.0,3.0,0.0,32,28,Las Vegas Raiders,4,30.125,26.875,Las Vegas Raiders,3.25,32.0,26.0,Las Vegas Raiders,6.0,30.125,24.875,Las Vegas Raiders,5.25,Same,Home Team,0,No,No,No,No,No,4.0,-4.0,220,-255,0.3125,0.7183,0.3032,0.6968,-0.1225,0.1225,-0.1224785714285714,-0.0796428571428571,0.5,1.0,False,False,False,False,0,-2.0,-8.0,4.0,Las Vegas Raiders,Carolina Panthers,6.0,0.0001321936574525,1,0,0.1540023060908139,0,0,0.9644893815842462,0.5515655173437898
Week 3,2024-09-22,4:05 pm,Miami Dolphins,Seattle Seahawks,10.0,7.0,3.0,-3.0,3.0,-3.0,Lumen Field,False,6.0,-6.0,AFC East,Hard Rock Stadium,25.957919,-80.238842,America/New_York,NFC West,Lumen Field,47.595153,-122.331625,America/Los_Angeles,47.595153,-122.331625,America/Los_Angeles,2718,0,-2718,2718,3.0,0.0,America/New_York,America/New_York,3.0,3.0,3.0,0.0,3.0,0.0,12,22,Miami Dolphins,10,6.75,24.25,Miami Dolphins,17.5,11.0,19.0,Miami Dolphins,8.0,5.75,21.25,Miami Dolphins,15.5,Same,Away Team,0,No,No,No,No,No,-2.0,2.0,189,-215,0.346,0.6825,0.3364,0.6636,0.0427,-0.0427,0.04355,-0.0695857142857142,3.0,1.5,False,False,False,False,0,1.5,-5.0,4.5,Seattle Seahawks,Miami Dolphins,6.5,0.0003073502535772,1,0,0.0915110593715452,0,0,0.9494429981239538,0.5666119008040879
Week 3,2024-09-22,4:25 pm,Baltimore Ravens,Dallas Cowboys,7.0,7.0,0.0,0.0,3.0,0.0,AT&T Stadium,False,3.0,-3.0,AFC North,M&T Stadium,39.277969,-76.622767,America/New_York,NFC East,AT&T Stadium,32.747778,-97.092778,America/Chicago,32.747778,-97.092778,America/Chicago,1225,0,-1225,1225,1.0,0.0,America/New_York,America/Chicago,1.0,0.0,1.0,0.0,1.0,0.0,3,9,Baltimore Ravens,6,3.125,7.875,Baltimore Ravens,4.75,3.0,6.0,Baltimore Ravens,3.0,3.125,4.875,Baltimore Ravens,1.75,Same,Away Team,0,No,No,No,No,No,1.0,-1.0,-118,100,0.5413,0.5,0.5198,0.4802,0.0745,-0.0745,0.1219571428571428,0.0664357142857142,4.5,3.5,False,True,True,False,0,2.5,2.0,1.5,Dallas Cowboys,Baltimore Ravens,3.5,0.0010426774731571,1,0,0.0005188601055013,0,0,0.728395281139451,0.7876596177885893
Week 3,2024-09-22,4:25 pm,Detroit Lions,Arizona Cardinals,7.0,7.0,0.0,0.0,0.0,0.0,State Farm Stadium,False,0.0,0.0,NFC North,Ford Field,42.340156,-83.045808,America/New_York,NFC West,State Farm Stadium,33.5277,-112.262608,America/Denver,33.5277,-112.262608,America/Denver,1693,0,-1693,1693,2.0,0.0,America/New_York,America/Denver,2.0,0.0,2.0,0.0,2.0,0.0,4,26,Detroit Lions,22,3.5,24.5,Detroit Lions,21.0,5.0,24.0,Detroit Lions,19.0,4.5,22.5,Detroit Lions,18.0,Same,Away Team,0,No,No,No,No,No,-4.0,4.0,-146,128,0.5935,0.4386,0.575,0.425,0.1309,-0.1309,0.0525714285714285,-0.0641714285714285,3.5,1.5,True,False,False,False,0,0.5,2.0,3.5,Detroit Lions,Arizona Cardinals,1.5,0.0003817091858943,1,0,0.0004098003381029,0,0,0.6443030830420196,0.8717518158860191
Week 3,2024-09-22,4:25 pm,San Francisco 49ers,Los Angeles Rams,7.0,7.0,0.0,0.0,-1.0,0.0,SoFi Stadium,True,-1.0,1.0,NFC West,Levi's Stadium,37.713486,-122.386256,America/Los_Angeles,NFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,33.953587,-118.33963,America/Los_Angeles,344,0,-344,344,0.0,0.0,America/Chicago,America/Denver,2.0,1.0,0.0,0.0,0.0,0.0,2,16,San Francisco 49ers,14,3.625,14.375,San Francisco 49ers,10.75,1.5,15.0,San Francisco 49ers,13.5,3.125,13.375,San Francisco 49ers,10.25,Same,Away Team,1,No,No,No,No,No,-2.5,2.5,-280,240,0.7368,0.2941,0.7147,0.2853,0.083,-0.083,0.1490214285714285,0.0349785714285714,5.0,3.0,False,False,False,False,1,-2.5,3.5,8.0,San Francisco 49ers,Los Angeles Rams,6.0,0.0515158683092685,1,1,0.000462677801084,0,1,0.4623067337519844,1.0537481651760494
Week 3,2024-09-22,8:20 pm,Kansas City Chiefs,Atlanta Falcons,7.0,6.0,1.0,-1.0,4.0,-3.0,Mercedez-Benz Stadium,False,7.0,-7.0,AFC West,Arrowhead Stadium,39.048786,-94.484566,America/Chicago,NFC South,Mercedez-Benz Stadium,33.757614,-84.400972,America/New_York,33.757614,-84.400972,America/New_York,668,0,-668,668,-1.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-1.0,0.0,-1.0,0.0,1,13,Kansas City Chiefs,12,1.625,13.375,Kansas City Chiefs,11.75,1.0,18.0,Kansas City Chiefs,17.0,1.625,18.375,Kansas City Chiefs,16.75,Same,Away Team,0,No,No,No,No,No,-3.0,3.0,-163,144,0.6198,0.4098,0.6019,0.3981,0.083,-0.083,0.1529785714285714,0.0762428571428571,5.0,3.5,True,False,True,False,0,1.0,4.0,5.0,Kansas City Chiefs,Atlanta Falcons,3.0,0.0009358897842462,1,0,0.0005452988369918,0,0,0.6038178830147081,0.912237015913329
